# บ้านไท ฮาร์ดแวร์ Shopee · 687 รายการ · อัปเดต 2026-09-06 · ไม่มีราคา/สต๊อก · ลิงก์=shopee.co.th/product/54723061/<id>
id	ชื่อสินค้า	หมวด	หมวดย่อย	แบรนด์	ตัวเลือก
52658556152	(60แพ็ค) ถุงร้อน ใส ตรานกเเก้ว"แดง" ยกกระสอบ ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		10x15 นิ้ว (60ห่อ),นกน้ำเงิน / 10x15 นิ้ว (60ห่อ),นกส้ม / 4x6 นิ้ว (60ห่อ),นกแดง / 4x6 นิ้ว (60ห่อ),นกน้ำเงิน / 5x9 นิ้ว (60ห่อ),นกส้ม / 4.5x8 นิ้ว (60ห่อ),นกแดง / 4x7 นิ้ว (60ห่อ),นกแดง / 5x7 นิ้ว (60ห่อ),นกส้ม / 4.5x8 นิ้ว (60ห่อ),นกน้ำเงิน / 4.5x7 นิ้ว (60ห่อ),นกแดง / 3x5 นิ้ว (150ห่อ),นกส้ม / 8x12 นิ้ว (60ห่อ),นกแดง / 8x12 นิ้ว (60ห่อ),นกน้ำเงิน / 6x10 นิ้ว (60ห่อ),นกส้ม / 3.5x5.5 นิ้ว(150ห่อ),นกแดง / 5x9 นิ้ว (60ห่อ),นกน้ำเงิน / 3.5x5 นิ้ว (150ห่อ),นกน้ำเงิน / 5x8 นิ้ว (60ห่อ),นกส้ม / 5x7 นิ้ว (60ห่อ),นกน้ำเงิน / 6x9 นิ้ว (60ห่อ),นกน้ำเงิน / 24x42 นิ้ว (30ห่อ),นกแดง / 14x22 นิ้ว (60ห่อ),นกแดง / 5x8 นิ้ว (60ห่อ),นกน้ำเงิน / 3.5x5.5 นิ้ว(150ห่อ),นกน้ำเงิน / 6x11 นิ้ว (60ห่อ),นกแดง / 10x15 นิ้ว (60ห่อ),นกแดง / 24x44 นิ้ว (30ห่อ),นกน้ำเงิน / 3x5 นิ้ว (150ห่อ),นกน้ำเงิน / 6x10 นิ้ว (60ห่อ),นกน้ำเงิน / 5x7 นิ้ว (60ห่อ),นกแดง / 7x11 นิ้ว (60ห่อ),นกน้ำเงิน / 2.5x5 นิ้ว (300ห่อ),นกน้ำเงิน / 24x36 นิ้ว (30ห่อ),นกน้ำเงิน / 2.5x5 นิ้ว (300ห่อ),นกแดง / 6x10 นิ้ว (60ห่อ),นกแดง / 20x30 นิ้ว (60ห่อ),นกแดง / 2.5x4 นิ้ว (300ห่อ),นกน้ำเงิน / 9x14 นิ้ว (60ห่อ),นกแดง / 3.5x5.5 นิ้ว(150ห่อ),นกส้ม / 8x12 นิ้ว (60ห่อ),นกส้ม / 3.5x6 นิ้ว (150ห่อ),นกส้ม / 3x5 นิ้ว (150ห่อ),นกแดง / 7x10 นิ้ว (60ห่อ),นกน้ำเงิน / 24x42 นิ้ว (30ห่อ),นกส้ม / 18x28 นิ้ว (60ห่อ),นกส้ม / 12x18 นิ้ว (60ห่อ),นกส้ม / 3.5x5 นิ้ว (150ห่อ),นกส้ม / 2.5x4 นิ้ว (300ห่อ),นกส้ม / 12x18 นิ้ว (60ห่อ),นกน้ำเงิน / 9x14 นิ้ว (60ห่อ),นกส้ม / 24x44 นิ้ว (30ห่อ),นกแดง / 4.5x7 นิ้ว (60ห่อ),นกส้ม / 24x44 นิ้ว (30ห่อ),นกส้ม / 3.5x6 นิ้ว (150ห่อ),นกน้ำเงิน / 16x26 นิ้ว (60ห่อ),นกส้ม / 7x12 นิ้ว (60ห่อ),นกน้ำเงิน / 9x14 นิ้ว (60ห่อ),นกน้ำเงิน / 4x6 นิ้ว (60ห่อ),นกส้ม / 7x11 นิ้ว (60ห่อ),นกส้ม / 24x36 นิ้ว (30ห่อ),นกส้ม / 20x30 นิ้ว (60ห่อ),นกส้ม / 3.5x5 นิ้ว (150ห่อ),นกแดง / 20x30 นิ้ว (60ห่อ),นกน้ำเงิน / 24x36 นิ้ว (30ห่อ),นกแดง / 3.5x6 นิ้ว (150ห่อ),นกแดง / 24x42 นิ้ว (30ห่อ),นกน้ำเงิน / 16x26 นิ้ว (60ห่อ),นกน้ำเงิน / 5x9 นิ้ว (60ห่อ),นกแดง / 16x26 นิ้ว (60ห่อ),นกแดง / 6x11 นิ้ว (60ห่อ),นกน้ำเงิน / 2.5x4 นิ้ว (300ห่อ),นกแดง / 7x12 นิ้ว (60ห่อ),นกแดง / 7x11 นิ้ว (60ห่อ),นกแดง / 18x28 นิ้ว (60ห่อ),นกน้ำเงิน / 2.5x5 นิ้ว (300ห่อ),นกส้ม / 12x18 นิ้ว (60ห่อ),นกแดง / 7x10 นิ้ว (60ห่อ),นกส้ม / 6x9 นิ้ว (60ห่อ),นกแดง / 14x22 นิ้ว (60ห่อ),นกส้ม / 6x11 นิ้ว (60ห่อ),นกส้ม / 7x12 นิ้ว (60ห่อ),นกส้ม / 14x22 นิ้ว (60ห่อ),นกน้ำเงิน / 18x28 นิ้ว (60ห่อ),นกแดง / 4x7 นิ้ว (60ห่อ),นกน้ำเงิน / 6x9 นิ้ว (60ห่อ),นกส้ม / 5x8 นิ้ว (60ห่อ),นกแดง / 4.5x7 นิ้ว (60ห่อ),นกน้ำเงิน / 7x10 นิ้ว (60ห่อ),นกแดง / 4.5x8 นิ้ว (60ห่อ),นกส้ม / 4x7 นิ้ว (60ห่อ),นกส้ม
55260513159	(60แพ็ค) ถุงร้อน ใส ตรานกเเก้ว "น้ำเงิน" ยกกระสอบ ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		6x9 (60ชิ้น) / 7x11 (60ชิ้น) / 5x8 (60ชิ้น)
55958550575	(60แพ็ค) ถุงหูหิ้ว ตรา"นกแก้ว" ยกกระสอบ ถุงพลาสติก ก๊อบแก๊บ หนา ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	6x14 นิ้ว / 7x15 นิ้ว / 8x16 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว / 12x26 นิ้ว / 6x11 นิ้ว
51858549384	(60แพ็ค) ถุงหูหิ้ว "นกแก้วฟ้า" ยกกระสอบ ใส่อาหารได้ ถุงพลาสติก ก๊อบแก๊บ ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		12x20 นิ้ว / 12x26 นิ้ว / 6x11 นิ้ว / 6x14 นิ้ว / 7x15 นิ้ว / 8x16 นิ้ว / 9x18 นิ้ว
56258539551	(60ห่อ) ถุงหูหิ้ว ตรา นกแก้วแดง ยกกระสอบ ถุงพลาสติก หนา เกรด A ไรกลิ่น คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน (โปร)	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	7x15 นิ้ว / 8x16 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว / 12x26 นิ้ว / 6x11 นิ้ว / 6x14 นิ้ว
50711237331	(60ห่อ) ถุงหูหิ้ว ตรา นกแก้วน้ำเงิน ยกกระสอบ ถุงพลาสติก หนา เกรด A ไรกลิ่น คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	6x14 นิ้ว / 8x16 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว
25176638855	ถุงขยะดำ เกรดA ตราหงส์คู่ เนื้อเหนียว ไม่มีกลิ่นฉุน ไม่รั่วซึม รับน้ำหนักได้มาก ทิ้งขยะแห้ง ขยะเปียก	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		18x20 นิ้ว / 24x28 นิ้ว / 26x34 นิ้ว / 30x40 นิ้ว / 36x45 นิ้ว
22168382940	ถุงขยะ ถุงดำ ถุงขยะดำ หนา 1KG เกรดA ไม่รั่ว ไม่มีหูหิ้ว เหนียว ทน ราคาถูก	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		22x30” / 24x28” / 30x40” / 28x36” / 36x45” / 40x60” / 18x20”
29252401086	ถุงขยะ **ยกกระสอบ25KG** ถุงดำ ถุงขยะดำ หนา 1KG เกรดA ไม่รั่ว ไม่มีหูหิ้ว เหนียว ทน ราคาถูก	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		30x40” / 28x36” / 36x45” / 40x60” / 18x20” / 22x30” / 24x28”
25623245197	ถุงเย็น ขุ่น "นกเเก้วฟ้า" แช่แข็งได้ ถุงพลาสติก PE 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		6x10 นิ้ว / 8x12 นิ้ว / 9x14 นิ้ว / 14x22 นิ้ว / 20x30 นิ้ว / 12x18 นิ้ว / 5x8 นิ้ว / 5x9 นิ้ว / 10x15 นิ้ว / 6x9 นิ้ว / 7x11 นิ้ว / 16x26 นิ้ว
25872753106	ถุงร้อน "นกแก้วเขียว" เย็น ใส่อาหารได้ ขุ่น ตรานกเเก้วถุงใส่เเกง ถุงพลาสติก คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	นกแก้ว	5x8 นิ้ว / 14x22 นิ้ว / 18x26 นิ้ว / 7x11 นิ้ว / 4.5x7 นิ้ว / 12x18 นิ้ว / 6x9 นิ้ว / 9x14 นิ้ว / 24x36 นิ้ว / 8x12 นิ้ว / 16x26 นิ้ว / 20x30 นิ้ว / 10x15 นิ้ว
24573225569	ถุงร้อน ใส ตรานกเเก้ว"แดง" ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		3.5x5.5 นิ้ว / 6x9 นิ้ว / 24x44 นิ้ว / 5x7 นิ้ว / 4x6 นิ้ว / 9x14 นิ้ว / 2.5x5 นิ้ว / 5x8 นิ้ว / 24x42 นิ้ว / 6x10 นิ้ว / 8x12 นิ้ว / 6x11 นิ้ว / 4x7 นิ้ว / 2.5x4 นิ้ว / 3.5x6 นิ้ว / 16x26 นิ้ว / 5x9 นิ้ว / 7x10 นิ้ว / 4.5x8 นิ้ว / 18x28 นิ้ว / 10x15 นิ้ว / 20x30 นิ้ว / 12x18 นิ้ว / 3.5x5 นิ้ว / 24x36 นิ้ว / 14x22 นิ้ว / 7x12 นิ้ว / 4.5x7 นิ้ว / 3x5 นิ้ว / 7x11 นิ้ว
55910499903	ถุงร้อน ใส ตรานกเเก้ว "น้ำเงิน" ใหม่ ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		6x9 (1ชิ้น) / 7x11 (1ชิ้น) / 5x8 (1ชิ้น)
25022527584	ถุงร้อน ใส ตรานกเเก้ว"ส้ม" ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		7x11 นิ้ว / 6x9 นิ้ว / 5x9 นิ้ว / 4x6 นิ้ว / 5x8 นิ้ว / 4.5x7 นิ้ว / 6x10 นิ้ว / 10x15 นิ้ว / 6x11 นิ้ว / 8x12 นิ้ว / 3x5 นิ้ว / 9x14 นิ้ว
25672795023	ถุงหูหิ้ว ตรา"นกแก้วแดง" ถุงพลาสติก ก๊อบแก๊บ สองธงแดง ใส่อาหารได้ ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	12x26 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว / 6x11 นิ้ว / 6x14 นิ้ว / 7x15 นิ้ว / 8x16 นิ้ว
24922796833	ถุงหูหิ้ว ตรา"นกเขียว" ถุงพลาสติก ก๊อบแก๊บ สองธงเขียวหนา ใส่อาหารได้ ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	8x16 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว / 12x26 นิ้ว / 6x11 นิ้ว / 6x14 นิ้ว
57961240953	ถุงหูหิ้ว "นกแก้วน้ำเงิน" ถุงพลาสติก ประหยัด ก๊อบแก๊บ ใส่อาหารได้ ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก	ธงแดงคู่	12x20 นิ้ว / 9x18 นิ้ว / 8x16 นิ้ว / 6x14 นิ้ว
25322763438	ถุงหูหิ้ว "นกแก้วฟ้า" ใส่อาหารได้ ถุงพลาสติก ก๊อบแก๊บ ตรานกเเก้วฟ้า ไรกลิ้น คุณภาพดี เกรด A ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		6x11 นิ้ว / 6x14 นิ้ว / 7x15 นิ้ว / 8x16 นิ้ว / 9x18 นิ้ว / 12x20 นิ้ว
50452306827	(โปร) ถุงร้อน ใส ตรานกเเก้ว"ส้ม" ถุงใส่เเกง ถุงพลาสติก PP 100% ใส่อาหารได้ คุณภาพดี ถูกที่สุด ของใหม่จากโรงงาน	พลาสติก-บรรจุภัณฑ์	ถุงพลาสติก		3x5 นิ้ว / 6x11 นิ้ว / 5x9 นิ้ว / 4.5x7 นิ้ว / 8x12 นิ้ว / 10x15 นิ้ว / 6x9 นิ้ว / 5x8 นิ้ว / 6x10 นิ้ว / 4x6 นิ้ว / 9x14 นิ้ว / 7x11 นิ้ว
14997158794	ประตูน้ำทองเหลือง Gate valve ซันวา SANWA ผลิตจากทองเหลืองคุณภาพสูง แข็งแรงทนทาน ไม่เป็นสนิม	ไฟฟ้า-อิเล็กทรอนิกส์	เครื่องวัดไฟ-มิเตอร์	Sunwa(ซันวา)	3/4" นิ้ว / 1"นิ้ว / 1.1/2" นิ้ว / 1.1/4" นิ้ว / 1/2" นิ้ว
13522346442	SANWA มิเตอร์น้ำ มาตรวัดน้ำ Water Meter รุ่น SV 15 ขนาด 1/2 นิ้ว สีเขียว คุ้มค่า ราคาถูก คุณภาพดี!!!	ไฟฟ้า-อิเล็กทรอนิกส์	เครื่องวัดไฟ-มิเตอร์	Sanwa	
17730415993	SANWA มิเตอร์น้ำ **ยกลัง** มาตรวัดน้ำ Water Meter รุ่น SV 15 ขนาด 1/2 นิ้ว สีเขียว คุ้มค่า ราคาถูก คุณภาพดี!!!	ไฟฟ้า-อิเล็กทรอนิกส์	เครื่องวัดไฟ-มิเตอร์	Sanwa	
17138408335	น้ำมันจักร น้ำมันหล่อลื่น ใส่พัดลม หยอดหล่อลื่น ใส่ปัตตาเลี่ยน เกรดดี ขาวใส ไม่มีกลิ่น ไม่เหนียวขุ่น	ไฟฟ้า-อิเล็กทรอนิกส์	พัดลม-เครื่องใช้ไฟฟ้า		
5385136374	ปลั๊กไฟ พ่วง ปลั๊ก3ตา TOSHINO มอก.2432-2555 มี 3/4/5/6 เต้าเสียบ ยาว	ไฟฟ้า-อิเล็กทรอนิกส์	สายไฟ-ปลั๊ก-สวิตช์-เบรกเกอร์	Toshino(โตชิโน่)	3เต้า + USB / 4เต้า + USB / 5เต้า + USB / 4 เต้า / 5เต้า / 6เต้า
27451302009	ไฟฉายคาดหัว ส่องกบ แรงสูง กรีดยาง LED ปรับหรี่แสงได้ แสงขาว/แสงเหลือง ชาร์จไฟได้ ส่องสัตว์ ไฟฉายส่องส่างใช้งานในที่มืด	ไฟฟ้า-อิเล็กทรอนิกส์	หลอดไฟ-โคมไฟ-ไฟฉาย	Onestar(วันสตาร์)	แสงขาว(ใหญ่) / แสงเหลือง(ใหญ่) / แสงขาว(เล็ก) / แสงเหลือง(เล็ก)
